Test set Size =         131;	Fault Coverage : 0.552319 
Test set Size =         132;	Fault Coverage : 0.552319 
Test set Size =         133;	Fault Coverage : 0.552319 
Test set Size =         134;	Fault Coverage : 0.552319 
Test set Size =         135;	Fault Coverage : 0.552319 
Test set Size =         136;	Fault Coverage : 0.552319 
Test set Size =         137;	Fault Coverage : 0.552319 
Test set Size =         138;	Fault Coverage : 0.552319 
Test set Size =         139;	Fault Coverage : 0.552319 
Test set Size =         140;	Fault Coverage : 0.552319 
Test set Size =         141;	Fault Coverage : 0.552319 
Test set Size =         142;	Fault Coverage : 0.552319 
Test set Size =         143;	Fault Coverage : 0.552319 
Test set Size =         144;	Fault Coverage : 0.552319 
Test set Size =         145;	Fault Coverage : 0.552319 
Test set Size =         146;	Fault Coverage : 0.552319 
Test set Size =         147;	Fault Coverage : 0.552319 
Test set Size =         148;	Fault Coverage : 0.552319 
Test set Size =         149;	Fault Coverage : 0.552319 
Test set Size =         150;	Fault Coverage : 0.552319 
Simulation Time:               968505 
